WPNo;StepNo;ONo;OPos;Description;OpNo;NextStepNo;FirstStep;ErrorStepNo;NewPNo;PlannedStart;PlannedEnd;Start;End;OPNoType;ResourceID;TransportTime;ErrorStep;ElectricEnergyCalc;ElectricEnergyReal;CompressedAirCalc;CompressedAirReal;FreeString;StaffId;ErrorRetVal;Active
214;30;2106;2;assemble 
PCB and fuses;300;40;0;0;0;2023-10-18 15:26:30;2023-10-18 15:28:00;2023-10-18 15:42:57;2023-10-18 15:46:33;1;3;0;0;0;0;0;0;;0;0;1
214;30;2106;3;assemble 
PCB and fuses;300;40;0;0;0;2023-10-18 15:26:50;2023-10-18 15:28:20;2023-10-18 15:34:30;2023-10-18 15:36:23;1;3;0;0;0;0;0;0;;0;0;1
214;30;2106;4;assemble 
PCB and fuses;300;40;0;0;0;2023-10-18 15:27:10;2023-10-18 15:28:40;2023-10-18 15:36:26;2023-10-18 15:42:52;1;3;0;0;0;0;0;0;;0;0;1
1214;30;2107;1;pressing with force regulation;111;40;0;0;0;2023-10-18 15:27:23;2023-10-18 15:27:30;2023-10-18 15:40:57;2023-10-18 15:41:01;1;6;0;0;1837000;0;151;0;;0;0;1
1214;30;2107;2;pressing with force regulation;111;40;0;0;0;2023-10-18 15:27:43;2023-10-18 15:27:50;2023-10-18 15:41:13;2023-10-18 15:41:17;1;6;0;0;1837000;0;151;0;;0;0;1
1214;30;2107;3;pressing with force regulation;111;40;0;0;0;2023-10-18 15:28:03;2023-10-18 15:28:10;2023-10-18 15:46:09;2023-10-18 15:46:13;1;6;0;0;1837000;0;151;0;;0;0;1
1214;30;2107;4;pressing with force regulation;111;40;0;0;0;2023-10-18 15:28:23;2023-10-18 15:28:30;2023-10-18 15:49:49;2023-10-18 15:49:53;1;6;0;0;1837000;0;151;0;;0;0;1
5001;30;2109;1;store a part from stopper 1;210;0;0;0;0;2023-10-18 15:30:56;2023-10-18 15:31:16;2023-10-18 15:41:35;2023-10-18 15:41:52;1;1;0;0;0;0;0;0;;0;0;1
5001;30;2109;2;store a part from stopper 1;210;0;0;0;0;2023-10-18 15:30:58;2023-10-18 15:31:18;2023-10-18 15:42:32;2023-10-18 15:42:48;1;1;0;0;0;0;0;0;;0;0;1
5001;30;2109;3;store a part from stopper 1;210;0;0;0;0;2023-10-18 15:31:00;2023-10-18 15:31:20;2023-10-18 15:42:53;2023-10-18 15:43:10;1;1;0;0;0;0;0;0;;0;0;1
5001;30;2109;4;store a part from stopper 1;210;0;0;0;0;2023-10-18 15:31:02;2023-10-18 15:31:22;2023-10-18 15:43:23;2023-10-18 15:43:40;1;1;0;0;0;0;0;0;;0;0;1
3;30;2110;1;Select Empty Box;1101;40;0;0;0;2023-10-18 15:31:02;2023-10-18 15:31:02;2023-10-18 15:31:17;2023-10-18 15:31:17;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
6002;30;2111;1;Select Empty Box and update to Suborders;1101;50;0;0;0;2023-10-18 15:48:47;2023-10-18 15:48:47;2023-10-18 15:50:54;2023-10-18 15:50:54;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
214;30;2112;1;assemble 
PCB and fuses;300;40;0;0;0;2023-10-18 15:51:30;2023-10-18 15:53:00;2023-10-18 15:52:17;2023-10-18 15:53:47;1;3;0;0;0;0;0;0;;0;0;1
214;30;2112;2;assemble 
PCB and fuses;300;40;0;0;0;2023-10-18 15:51:50;2023-10-18 15:53:20;2023-10-18 15:53:50;2023-10-18 15:55:16;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2113;1;assemble 
PCB and fuses;300;40;0;900;0;2023-10-18 15:51:22;2023-10-18 15:52:52;2023-10-18 15:57:07;2023-10-18 16:02:01;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2113;2;assemble 
PCB and fuses;300;40;0;900;0;2023-10-18 15:51:42;2023-10-18 15:53:12;2023-10-18 16:02:06;2023-10-18 16:03:34;1;3;0;0;0;0;0;0;;0;0;1
3;30;2115;1;Select Empty Box;1101;40;0;0;0;2023-10-18 15:53:09;2023-10-18 15:53:09;2023-10-18 15:53:23;2023-10-18 15:53:23;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
2;30;2116;1;Select Empty Box and update to Suborders;1101;50;0;0;0;2023-10-18 15:53:17;2023-10-18 15:53:17;2023-10-18 15:55:05;2023-10-18 15:55:05;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
5001;30;2117;1;store a part from stopper 1;210;0;0;0;0;2023-10-18 16:27:18;2023-10-18 16:27:38;2023-10-18 16:31:54;2023-10-18 16:32:09;1;1;0;0;0;0;0;0;;0;0;1
5001;30;2117;2;store a part from stopper 1;210;0;0;0;0;2023-10-18 16:27:38;2023-10-18 16:27:58;2023-10-18 16:32:27;2023-10-18 16:32:44;1;1;0;0;0;0;0;0;;0;0;1
5001;30;2117;3;store a part from stopper 1;210;0;0;0;0;2023-10-18 16:27:58;2023-10-18 16:28:18;2023-10-18 16:33:01;2023-10-18 16:33:16;1;1;0;0;0;0;0;0;;0;0;1
5001;30;2117;4;store a part from stopper 1;210;0;0;0;0;2023-10-18 16:28:18;2023-10-18 16:28:38;2023-10-18 16:33:19;2023-10-18 16:33:35;1;1;0;0;0;0;0;0;;0;0;1
5001;30;2117;5;store a part from stopper 1;210;0;0;0;0;2023-10-18 16:28:38;2023-10-18 16:28:58;2023-10-18 16:35:42;2023-10-18 16:35:58;1;1;0;0;0;0;0;0;;0;0;1
5001;30;2117;6;store a part from stopper 1;210;0;0;0;0;2023-10-18 16:28:58;2023-10-18 16:29:18;2023-10-18 16:36:11;2023-10-18 16:36:28;1;1;0;0;0;0;0;0;;0;0;1
3;30;2118;1;Select Empty Box;1101;40;0;0;0;2023-10-18 16:28:57;2023-10-18 16:28:57;2023-10-18 16:29:09;2023-10-18 16:29:09;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
5000;30;2119;1;store a part from stopper 1;210;0;0;0;0;2023-10-18 16:29:27;2023-10-18 16:29:47;2023-10-18 16:38:44;2023-10-18 16:39:02;1;1;0;0;0;0;0;0;;0;0;1
5000;30;2119;2;store a part from stopper 1;210;0;0;0;0;2023-10-18 16:29:47;2023-10-18 16:30:07;2023-10-18 16:38:15;2023-10-18 16:38:34;1;1;0;0;0;0;0;0;;0;0;1
5000;30;2119;3;store a part from stopper 1;210;0;0;0;0;2023-10-18 16:30:07;2023-10-18 16:30:27;2023-10-18 16:37:20;2023-10-18 16:37:38;1;1;0;0;0;0;0;0;;0;0;1
2;30;2120;1;Select Empty Box and update to Suborders;1101;50;0;0;0;2023-10-18 16:31:34;2023-10-18 16:31:34;2023-10-18 16:31:49;2023-10-18 16:31:49;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
2000;30;2121;1;assemble 
PCB and fuses;300;40;0;900;0;2023-10-18 16:41:31;2023-10-18 16:43:01;2023-10-18 17:40:57;2023-10-18 17:42:22;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2121;2;assemble 
PCB and fuses;300;40;0;900;0;2023-10-18 16:41:51;2023-10-18 16:43:21;2023-10-18 17:39:31;2023-10-18 17:40:55;1;3;0;0;0;0;0;0;;0;0;1
2;30;2122;1;Select Empty Box and update to Suborders;1101;50;0;0;0;2023-10-18 16:41:41;2023-10-18 16:41:41;2023-10-18 16:41:46;2023-10-18 16:41:46;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
3;30;2123;1;Select Empty Box;1101;40;0;0;0;2023-10-18 17:28:02;2023-10-18 17:28:02;2023-10-18 17:28:18;2023-10-18 17:28:18;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
6003;30;2124;1;Select Empty Box and update to Suborders;1101;50;0;0;0;2023-10-18 17:30:18;2023-10-18 17:30:18;2023-10-18 17:30:39;2023-10-18 17:30:39;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
3;30;2131;1;Select Empty Box;1101;40;0;0;0;2023-10-19 13:02:20;2023-10-19 13:02:20;2023-10-19 13:03:02;2023-10-19 13:03:02;1;0;0;0;0;0;0;0;SELECT IF(#Parameter3>0, 1, 0) as ReturnValue;0;0;1
214;30;2137;1;assemble 
PCB and fuses;300;40;0;0;0;2023-10-19 17:02:42;2023-10-19 17:04:12;2023-10-19 18:00:17;2023-10-19 18:03:39;1;3;0;0;0;0;0;0;;0;0;1
214;30;2137;2;assemble 
PCB and fuses;300;40;0;0;0;2023-10-19 17:03:02;2023-10-19 17:04:32;2023-10-19 18:07:20;2023-10-19 18:08:45;1;3;0;0;0;0;0;0;;0;0;1
214;30;2137;3;assemble 
PCB and fuses;300;40;0;0;0;2023-10-19 17:03:22;2023-10-19 17:04:52;2023-10-19 17:23:24;2023-10-19 17:25:28;1;3;0;0;0;0;0;0;;0;0;1
214;30;2138;1;assemble 
PCB and fuses;300;40;0;0;0;2023-10-19 17:04:19;2023-10-19 17:05:49;2023-10-19 18:05:51;2023-10-19 18:07:17;1;3;0;0;0;0;0;0;;0;0;1
214;30;2138;2;assemble 
PCB and fuses;300;40;0;0;0;2023-10-19 17:04:39;2023-10-19 17:06:09;NULL;NULL;1;3;0;0;0;0;0;0;;0;0;1
214;30;2147;1;assemble 
PCB and fuses;300;40;0;0;0;2023-10-19 17:36:28;2023-10-19 17:37:58;NULL;NULL;1;3;0;0;0;0;0;0;;0;0;1
1214;30;2147;2;pressing with force regulation;111;40;0;0;0;2023-10-19 17:36:21;2023-10-19 17:36:28;2023-10-19 18:28:00;2023-10-19 18:28:04;1;6;0;0;1837000;0;151;0;;0;0;1
2000;30;2147;3;assemble 
PCB and fuses;300;40;0;900;0;2023-10-19 17:36:29;2023-10-19 17:37:59;NULL;NULL;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2147;4;assemble 
PCB and fuses;300;40;0;900;0;2023-10-19 17:36:49;2023-10-19 17:38:19;NULL;NULL;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2147;5;assemble 
PCB and fuses;300;40;0;900;0;2023-10-19 17:37:09;2023-10-19 17:38:39;NULL;NULL;1;3;0;0;0;0;0;0;;0;0;1
2210;30;2161;1;release a part on stopper 1;212;40;0;0;0;2024-11-04 15:39:33;2024-11-04 15:39:53;2024-11-04 15:47:24;2024-11-04 15:47:40;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2161;2;release a part on stopper 1;212;40;0;0;0;2024-11-04 15:39:33;2024-11-04 15:39:53;2024-11-04 15:47:58;2024-11-04 15:48:11;1;1;0;0;0;0;0;0;;0;0;1
210;30;2162;1;store a part from stopper 1;210;0;0;0;0;2024-11-05 11:55:20;2024-11-05 11:55:40;2024-11-05 11:58:28;2024-11-05 11:58:43;1;1;0;0;0;0;0;0;;0;0;1
214;30;2162;2;check part with camera;400;40;0;0;0;2024-11-05 11:55:40;2024-11-05 11:55:42;2024-11-05 11:58:16;2024-11-05 11:58:17;1;3;0;0;0;0;0;0;;0;0;1
1200;30;2163;1;check part with camera;400;40;0;0;0;2024-11-05 12:00:54;2024-11-05 12:00:56;2024-11-05 12:02:10;2024-11-05 12:02:10;1;3;0;0;0;0;0;0;;0;0;1
2300;30;2165;1;release a part on stopper 1;212;40;0;0;0;2024-11-05 12:10:02;2024-11-05 12:10:22;2024-11-05 12:11:13;2024-11-05 12:11:27;1;1;0;0;0;0;0;0;;0;0;1
2300;30;2165;2;release a part on stopper 1;212;40;0;0;0;2024-11-05 12:10:02;2024-11-05 12:10:22;2024-11-05 12:11:30;2024-11-05 12:11:45;1;1;0;0;0;0;0;0;;0;0;1
210;30;2170;1;store a part from stopper 1;210;0;0;0;0;2024-11-07 15:30:59;2024-11-07 15:31:19;2024-11-07 15:34:21;2024-11-07 15:34:36;1;1;0;0;0;0;0;0;;0;0;1
210;30;2171;1;store a part from stopper 2;211;0;0;0;0;2024-11-07 15:34:57;2024-11-07 15:35:17;2024-11-07 15:35:39;2024-11-07 15:35:52;1;1;0;0;0;0;0;0;;0;0;1
210;30;2173;1;store a part from stopper 2;211;0;0;0;0;2024-11-08 08:56:54;2024-11-08 08:57:14;2024-11-08 08:58:56;2024-11-08 08:58:56;1;1;0;0;0;0;0;0;;0;99;1
210;30;2175;1;store a part from stopper 2;211;0;0;0;0;2024-11-08 08:59:52;2024-11-08 09:00:12;2024-11-08 15:21:35;2024-11-08 15:21:50;1;1;0;0;0;0;0;0;;0;0;1
210;30;2175;2;store a part from stopper 2;211;0;0;0;0;2024-11-08 09:00:12;2024-11-08 09:00:32;2024-11-08 15:21:52;2024-11-08 15:22:08;1;1;0;0;0;0;0;0;;0;0;1
1214;30;2176;1;check part with camera;400;40;0;0;0;2024-11-08 15:20:28;2024-11-08 15:20:30;2024-11-08 15:25:09;2024-11-08 15:25:10;1;3;0;0;0;0;0;0;;0;0;1
1214;30;2176;2;check part with camera;400;40;0;0;0;2024-11-08 15:20:48;2024-11-08 15:20:50;2024-11-08 15:25:35;2024-11-08 15:25:35;1;3;0;0;0;0;0;0;;0;0;1
200;30;2177;1;store a part from stopper 1;210;0;0;0;0;2024-11-08 15:27:51;2024-11-08 15:28:11;2024-11-08 15:29:43;2024-11-08 15:29:58;1;1;0;0;0;0;0;0;;0;0;1
200;30;2177;2;store a part from stopper 1;210;0;0;0;0;2024-11-08 15:28:11;2024-11-08 15:28:31;2024-11-08 15:30:00;2024-11-08 15:30:16;1;1;0;0;0;0;0;0;;0;0;1
200;30;2177;3;store a part from stopper 1;210;0;0;0;0;2024-11-08 15:28:31;2024-11-08 15:28:51;2024-11-08 15:30:23;2024-11-08 15:30:40;1;1;0;0;0;0;0;0;;0;0;1
2000;30;2178;1;check part with camera;400;40;0;0;0;2024-11-08 15:28:51;2024-11-08 15:28:53;2024-11-08 15:36:08;2024-11-08 15:36:09;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2178;2;check part with camera;400;40;0;0;0;2024-11-08 15:29:11;2024-11-08 15:29:13;2024-11-08 15:37:10;2024-11-08 15:37:11;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2178;3;check part with camera;400;40;0;0;0;2024-11-08 15:29:31;2024-11-08 15:29:33;2024-11-08 15:37:55;2024-11-08 15:37:56;1;3;0;0;0;0;0;0;;0;0;1
210;30;2179;1;store a part from stopper 2;211;0;0;0;0;2024-11-09 10:43:41;2024-11-09 10:44:01;2024-11-09 10:52:48;2024-11-09 10:53:05;1;1;0;0;0;0;0;0;;0;0;1
200;30;2180;1;store a part from stopper 1;210;0;0;0;0;2024-11-09 10:44:10;2024-11-09 10:44:30;2024-11-09 10:51:25;2024-11-09 10:51:40;1;1;0;0;0;0;0;0;;0;0;1
1214;30;2181;1;check part with camera;400;40;0;0;0;2024-11-09 11:00:37;2024-11-09 11:00:39;2024-11-09 11:06:31;2024-11-09 11:06:33;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2182;1;check part with camera;400;40;0;0;0;2024-11-09 10:44:30;2024-11-09 10:44:32;2024-11-09 11:13:16;2024-11-09 11:13:16;1;3;0;0;0;0;0;0;;0;0;1
2300;30;2183;1;release a part on stopper 1;212;40;0;0;0;2024-11-09 11:20:49;2024-11-09 11:21:09;2024-11-09 11:22:56;2024-11-09 11:23:13;1;1;0;0;0;0;0;0;;0;0;1
2300;30;2183;2;release a part on stopper 1;212;40;0;0;0;2024-11-09 11:20:49;2024-11-09 11:21:09;2024-11-09 11:23:15;2024-11-09 11:23:29;1;1;0;0;0;0;0;0;;0;0;1
2300;30;2183;3;release a part on stopper 1;212;40;0;0;0;2024-11-09 11:20:49;2024-11-09 11:21:09;2024-11-09 11:23:31;2024-11-09 11:23:45;1;1;0;0;0;0;0;0;;0;0;1
2300;30;2184;1;release a part on stopper 1;212;40;0;0;0;2024-11-09 11:44:10;2024-11-09 11:44:30;2024-11-09 11:46:02;2024-11-09 11:46:16;1;1;0;0;0;0;0;0;;0;0;1
2300;30;2185;1;release a part on stopper 1;212;40;0;0;0;2024-11-09 11:44:42;2024-11-09 11:45:02;2024-11-09 11:46:18;2024-11-09 11:46:37;1;1;0;0;0;0;0;0;;0;0;1
2300;30;2186;1;release a part on stopper 1;212;40;0;0;0;2024-11-09 11:45:45;2024-11-09 11:46:05;2024-11-09 11:47:17;2024-11-09 11:47:32;1;1;0;0;0;0;0;0;;0;0;1
210;30;2188;1;store a part from stopper 2;211;0;0;0;0;2024-11-11 15:47:28;2024-11-11 15:47:48;2024-11-11 15:48:58;2024-11-11 15:49:12;1;1;0;0;0;0;0;0;;0;0;1
210;30;2188;2;store a part from stopper 2;211;0;0;0;0;2024-11-11 15:47:48;2024-11-11 15:48:08;2024-11-11 15:49:14;2024-11-11 15:49:28;1;1;0;0;0;0;0;0;;0;0;1
200;30;2189;1;store a part from stopper 1;210;0;0;0;0;2024-11-11 15:48:17;2024-11-11 15:48:37;2024-11-11 15:49:39;2024-11-11 15:49:53;1;1;0;0;0;0;0;0;;0;0;1
200;30;2189;2;store a part from stopper 1;210;0;0;0;0;2024-11-11 15:48:37;2024-11-11 15:48:57;2024-11-11 15:49:55;2024-11-11 15:50:09;1;1;0;0;0;0;0;0;;0;0;1
200;30;2189;3;store a part from stopper 1;210;0;0;0;0;2024-11-11 15:48:57;2024-11-11 15:49:17;2024-11-11 15:50:13;2024-11-11 15:50:28;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2192;1;release a part on stopper 1;212;40;0;0;0;2024-11-11 16:14:54;2024-11-11 16:15:14;2024-11-11 16:16:55;2024-11-11 16:17:10;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2192;2;release a part on stopper 1;212;40;0;0;0;2024-11-11 16:14:54;2024-11-11 16:15:14;2024-11-11 16:19:43;2024-11-11 16:20:00;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2192;3;release a part on stopper 1;212;40;0;0;0;2024-11-11 16:14:54;2024-11-11 16:15:14;2024-11-11 16:17:13;2024-11-11 16:17:28;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2192;4;release a part on stopper 1;212;40;0;0;0;2024-11-11 16:14:54;2024-11-11 16:15:14;2024-11-11 16:17:31;2024-11-11 16:17:46;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2194;1;release a part on stopper 1;212;40;0;0;0;2024-11-11 16:32:12;2024-11-11 16:32:32;2024-11-11 16:50:36;2024-11-11 16:50:51;1;1;0;0;0;0;0;0;;0;0;1
2200;30;2196;1;store box to target;215;0;0;0;0;2024-11-11 16:45:26;2024-11-11 16:45:36;2024-11-11 16:49:00;2024-11-11 16:49:17;1;8;0;0;0;0;0;0;;0;0;1
2000;30;2197;1;check part with camera;400;40;0;0;0;2024-11-11 16:58:31;2024-11-11 16:58:33;2024-11-11 17:01:21;2024-11-11 17:01:22;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2197;2;check part with camera;400;40;0;0;0;2024-11-11 16:58:51;2024-11-11 16:58:53;2024-11-11 17:01:50;2024-11-11 17:01:50;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2197;3;check part with camera;400;40;0;0;0;2024-11-11 16:59:11;2024-11-11 16:59:13;2024-11-11 17:04:27;2024-11-11 17:04:27;1;3;0;0;0;0;0;0;;0;0;1
2000;30;2197;4;check part with camera;400;40;0;0;0;2024-11-11 16:59:31;2024-11-11 16:59:33;2024-11-11 17:06:43;2024-11-11 17:06:43;1;3;0;0;0;0;0;0;;0;0;1
2300;30;2198;1;store a part from stopper 2;211;0;0;0;0;2024-11-11 17:15:42;2024-11-11 17:16:02;2024-11-11 17:17:33;2024-11-11 17:17:48;1;1;0;0;0;0;0;0;;0;0;1
2310;30;2199;1;release a part on stopper 1;212;40;0;0;0;2024-11-11 17:19:42;2024-11-11 17:20:02;2024-11-11 17:21:39;2024-11-11 17:21:54;1;1;0;0;0;0;0;0;;0;0;1
2310;30;2199;2;release a part on stopper 1;212;40;0;0;0;2024-11-11 17:19:42;2024-11-11 17:20:02;2024-11-11 17:22:54;2024-11-11 17:23:09;1;1;0;0;0;0;0;0;;0;0;1
2310;30;2199;3;release a part on stopper 1;212;40;0;0;0;2024-11-11 17:19:42;2024-11-11 17:20:02;2024-11-11 17:23:22;2024-11-11 17:23:39;1;1;0;0;0;0;0;0;;0;0;1
2310;30;2199;4;release a part on stopper 1;212;40;0;0;0;2024-11-11 17:19:42;2024-11-11 17:20:02;2024-11-11 17:23:42;2024-11-11 17:23:59;1;1;0;0;0;0;0;0;;0;0;1
2200;30;2201;1;store box to target;215;0;0;0;0;2024-11-13 09:07:27;2024-11-13 09:07:37;2024-11-13 09:16:59;2024-11-13 09:17:18;1;8;0;0;0;0;0;0;;0;0;1
2200;30;2202;1;store box to target;215;0;0;0;0;2024-11-13 09:07:40;2024-11-13 09:07:50;2024-11-13 09:16:59;2024-11-13 09:17:18;1;8;0;0;0;0;0;0;;0;0;1
2200;30;2203;1;store box to target;215;0;0;0;0;2024-11-13 09:07:47;2024-11-13 09:07:57;2024-11-13 09:16:59;2024-11-13 09:17:17;1;8;0;0;0;0;0;0;;0;0;1
2200;30;2203;2;store box to target;215;0;0;0;0;2024-11-13 09:07:47;2024-11-13 09:07:57;2024-11-13 09:17:36;2024-11-13 09:17:53;1;8;0;0;0;0;0;0;;0;0;1
2210;30;2204;1;release a part on stopper 1;212;40;0;0;0;2024-11-13 09:14:18;2024-11-13 09:14:38;2024-11-13 09:19:01;2024-11-13 09:19:17;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2204;2;release a part on stopper 1;212;40;0;0;0;2024-11-13 09:14:18;2024-11-13 09:14:38;2024-11-13 09:33:29;2024-11-13 09:33:42;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2204;3;release a part on stopper 1;212;40;0;0;0;2024-11-13 09:14:18;2024-11-13 09:14:38;2024-11-13 09:33:45;2024-11-13 09:34:00;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2204;4;release a part on stopper 1;212;40;0;0;0;2024-11-13 09:14:18;2024-11-13 09:14:38;2024-11-13 09:34:02;2024-11-13 09:34:19;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2204;5;release a part on stopper 1;212;40;0;0;0;2024-11-13 09:14:18;2024-11-13 09:14:38;2024-11-13 10:26:11;2024-11-13 10:26:28;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2204;6;release a part on stopper 1;212;40;0;0;0;2024-11-13 09:14:18;2024-11-13 09:14:38;2024-11-13 10:26:31;2024-11-13 10:26:49;1;1;0;0;0;0;0;0;;0;0;1
1214;30;2207;1;check part with camera;400;40;0;900;0;2024-11-13 09:21:10;2024-11-13 09:21:12;2024-11-13 09:38:28;2024-11-13 09:38:28;1;3;0;0;0;0;0;0;;0;5050;1
1214;30;2207;2;check part with camera;400;40;0;900;0;2024-11-13 09:21:30;2024-11-13 09:21:32;2024-11-13 09:42:23;2024-11-13 09:42:23;1;3;0;0;0;0;0;0;;0;0;1
1214;30;2207;3;check part with camera;400;40;0;900;0;2024-11-13 09:21:50;2024-11-13 09:21:52;2024-11-13 09:45:13;2024-11-13 09:45:13;1;3;0;0;0;0;0;0;;0;0;1
1214;30;2207;4;check part with camera;400;40;0;900;0;2024-11-13 09:22:10;2024-11-13 09:22:12;2024-11-13 09:42:54;2024-11-13 09:42:54;1;3;0;0;0;0;0;0;;0;0;1
1214;30;2207;5;check part with camera;400;40;0;900;0;2024-11-13 09:22:30;2024-11-13 09:22:32;2024-11-13 10:31:24;2024-11-13 10:31:24;1;3;0;0;0;0;0;0;;0;0;1
1214;30;2207;6;check part with camera;400;40;0;900;0;2024-11-13 09:22:50;2024-11-13 09:22:52;2024-11-13 10:31:53;2024-11-13 10:31:54;1;3;0;0;0;0;0;0;;0;0;1
1214;30;2207;7;check part with camera;400;40;0;900;0;2024-11-13 09:23:10;2024-11-13 09:23:12;2024-11-13 11:00:11;2024-11-13 11:00:11;1;3;0;0;0;0;0;0;;0;0;1
1214;30;2207;8;check part with camera;400;40;0;900;0;2024-11-13 09:23:30;2024-11-13 09:23:32;2024-11-13 11:01:30;2024-11-13 11:01:30;1;3;0;0;0;0;0;0;;0;0;1
2200;30;2210;1;store box to target;215;0;0;0;0;2024-11-13 10:25:16;2024-11-13 10:25:26;2024-11-13 10:46:12;2024-11-13 10:46:29;1;8;0;0;0;0;0;0;;0;0;1
2200;30;2210;2;store box to target;215;0;0;0;0;2024-11-13 10:25:16;2024-11-13 10:25:26;2024-11-13 10:49:05;2024-11-13 10:49:22;1;8;0;0;0;0;0;0;;0;0;1
2210;30;2211;1;release a part on stopper 1;212;40;0;0;0;2024-11-13 10:49:14;2024-11-13 10:49:34;2024-11-13 10:53:07;2024-11-13 10:53:24;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2211;2;release a part on stopper 1;212;40;0;0;0;2024-11-13 10:49:14;2024-11-13 10:49:34;2024-11-13 10:55:28;2024-11-13 10:55:47;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2211;3;release a part on stopper 1;212;40;0;0;0;2024-11-13 10:49:14;2024-11-13 10:49:34;2024-11-13 11:22:18;2024-11-13 11:22:35;1;1;0;0;0;0;0;0;;0;0;1
2200;30;2212;1;store box to target;215;0;0;0;0;2024-11-13 10:49:55;2024-11-13 10:50:05;2024-11-13 11:19:12;2024-11-13 11:19:29;1;8;0;0;0;0;0;0;;0;0;1
2000;30;2213;1;check part with camera;400;40;0;900;0;2024-11-13 16:33:52;2024-11-13 16:33:54;2024-11-13 17:17:04;2024-11-13 17:17:04;1;3;0;0;0;0;0;0;;0;5050;1
1214;30;2214;1;check part with camera;400;40;0;900;0;2024-11-13 17:18:02;2024-11-13 17:18:04;2024-11-13 17:19:19;2024-11-13 17:19:19;1;3;0;0;0;0;0;0;;0;5050;1
210;30;2216;1;store a part from stopper 2;211;0;0;0;0;2024-11-25 16:02:37;2024-11-25 16:02:57;2024-11-25 16:04:40;2024-11-25 16:04:53;1;1;0;0;0;0;0;0;;0;0;1
210;30;2217;1;store a part from stopper 2;211;0;0;0;0;2024-11-25 16:22:56;2024-11-25 16:23:16;2024-11-25 16:24:09;2024-11-25 16:24:23;1;1;0;0;0;0;0;0;;0;0;1
1214;30;2219;1;check part with camera;400;40;0;900;0;2024-11-26 08:33:49;2024-11-26 08:33:51;2024-11-26 08:40:40;2024-11-26 08:40:41;1;3;0;0;0;0;0;0;;0;0;1
2210;30;2220;1;release a part on stopper 1;212;40;0;0;0;2024-11-26 08:59:32;2024-11-26 08:59:52;2024-11-26 09:06:10;2024-11-26 09:06:27;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2221;1;release a part on stopper 1;212;40;0;0;0;2024-11-27 13:55:14;2024-11-27 13:55:34;2024-11-27 14:00:19;2024-11-27 14:00:35;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2222;1;release a part on stopper 1;212;40;0;0;0;2024-11-27 13:55:26;2024-11-27 13:55:46;2024-11-27 14:14:14;2024-11-27 14:14:28;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2223;1;release a part on stopper 1;212;40;0;0;0;2024-11-27 14:24:41;2024-11-27 14:25:01;2024-11-27 14:27:23;2024-11-27 14:27:37;1;1;0;0;0;0;0;0;;0;0;1
2210;30;2224;1;release a part on stopper 1;212;40;0;0;0;2024-11-27 14:31:25;2024-11-27 14:31:45;2024-11-27 14:34:00;2024-11-27 14:34:14;1;1;0;0;0;0;0;0;;0;0;1
