WPNo;StepNo;ONo;OPos;ParameterNo;Parameter;ParameterType
5000;20;2074;1;12;0;1
5000;20;2074;2;1;1;1
5000;20;2074;2;2;1;4
5000;20;2074;2;3;2;4
5000;20;2074;2;4;0;1
5000;20;2074;2;5;10;1
5000;20;2074;2;6;-19;1
5000;20;2074;2;7;0;1
5000;20;2074;2;8;0;1
5000;20;2074;2;9;310;2
5000;20;2074;2;10;0;1
5000;20;2074;2;11;1;1
5000;20;2074;2;12;0;1
5000;20;2074;3;1;1;1
5000;20;2074;3;2;1;4
5000;20;2074;3;3;3;4
5000;20;2074;3;4;0;1
5000;20;2074;3;5;10;1
5000;20;2074;3;6;-19;1
5000;20;2074;3;7;0;1
5000;20;2074;3;8;0;1
5000;20;2074;3;9;310;2
5000;20;2074;3;10;0;1
5000;20;2074;3;11;1;1
5000;20;2074;3;12;0;1
2;20;2076;1;1;2074.1;2
2;20;2076;1;2;2074.2;2
2;20;2076;1;3;2074.3;2
2;20;2076;1;4;0;2
2;20;2076;1;5;0;2
2;20;2076;1;6;0;2
2;20;2076;1;7;0;2
2;20;2076;1;8;0;2
5000;20;2077;1;1;1;1
5000;20;2077;1;2;1;4
5000;20;2077;1;3;1;4
5000;20;2077;1;4;0;1
5000;20;2077;1;5;10;1
5000;20;2077;1;6;-19;1
5000;20;2077;1;7;0;1
5000;20;2077;1;8;0;1
5000;20;2077;1;9;310;2
5000;20;2077;1;10;0;1
5000;20;2077;1;11;1;1
5000;20;2077;1;12;0;1
5000;20;2077;2;1;1;1
5000;20;2077;2;2;1;4
5000;20;2077;2;3;2;4
5000;20;2077;2;4;0;1
5000;20;2077;2;5;10;1
5000;20;2077;2;6;-17;1
5000;20;2077;2;7;0;1
5000;20;2077;2;8;0;1
5000;20;2077;2;9;310;2
5000;20;2077;2;10;0;1
5000;20;2077;2;11;1;1
5000;20;2077;2;12;0;1
5000;20;2077;3;1;1;1
5000;20;2077;3;2;1;4
5000;20;2077;3;3;3;4
5000;20;2077;3;4;0;1
5000;20;2077;3;5;10;1
5000;20;2077;3;6;-17;1
5000;20;2077;3;7;0;1
5000;20;2077;3;8;0;1
5000;20;2077;3;9;310;2
5000;20;2077;3;10;0;1
5000;20;2077;3;11;1;1
5000;20;2077;3;12;0;1
2;20;2078;1;1;2077.1;2
2;20;2078;1;2;2077.2;2
2;20;2078;1;3;2077.3;2
2;20;2078;1;4;0;2
2;20;2078;1;5;0;2
2;20;2078;1;6;0;2
2;20;2078;1;7;0;2
2;20;2078;1;8;0;2
5000;20;2079;1;1;1;1
5000;20;2079;1;2;1;4
5000;20;2079;1;3;1;4
5000;20;2079;1;4;0;1
5000;20;2079;1;5;10;1
5000;20;2079;1;6;-17;1
5000;20;2079;1;7;0;1
5000;20;2079;1;8;0;1
5000;20;2079;1;9;210;2
5000;20;2079;1;10;0;1
5000;20;2079;1;11;1;1
5000;20;2079;1;12;0;1
5000;20;2079;2;1;1;1
5000;20;2079;2;2;1;4
5000;20;2079;2;3;2;4
5000;20;2079;2;4;0;1
5000;20;2079;2;5;10;1
5000;20;2079;2;6;-17;1
5000;20;2079;2;7;0;1
5000;20;2079;2;8;0;1
5000;20;2079;2;9;310;2
5000;20;2079;2;10;0;1
5000;20;2079;2;11;1;1
5000;20;2079;2;12;0;1
5000;20;2079;3;1;1;1
5000;20;2079;3;2;1;4
5000;20;2079;3;3;3;4
5000;20;2079;3;4;0;1
5000;20;2079;3;5;10;1
5000;20;2079;3;6;-17;1
5000;20;2079;3;7;0;1
5000;20;2079;3;8;0;1
5000;20;2079;3;9;510;2
5000;20;2079;3;10;0;1
5000;20;2079;3;11;1;1
5000;20;2079;3;12;0;1
2;20;2080;1;1;2079.1;2
2;20;2080;1;2;2079.2;2
2;20;2080;1;3;2079.3;2
2;20;2080;1;4;0;2
2;20;2080;1;5;0;2
2;20;2080;1;6;0;2
2;20;2080;1;7;0;2
2;20;2080;1;8;0;2
5000;20;2083;1;1;1;1
5000;20;2083;1;2;1;4
5000;20;2083;1;3;1;4
5000;20;2083;1;4;0;1
5000;20;2083;1;5;-10;1
5000;20;2083;1;6;-17;1
5000;20;2083;1;7;0;1
5000;20;2083;1;8;0;1
5000;20;2083;1;9;410;2
5000;20;2083;1;10;0;1
5000;20;2083;1;11;1;1
5000;20;2083;1;12;0;1
5000;20;2083;2;1;1;1
5000;20;2083;2;2;1;4
5000;20;2083;2;3;2;4
5000;20;2083;2;4;0;1
5000;20;2083;2;5;-10;1
5000;20;2083;2;6;-17;1
5000;20;2083;2;7;0;1
5000;20;2083;2;8;0;1
5000;20;2083;2;9;410;2
5000;20;2083;2;10;0;1
5000;20;2083;2;11;1;1
5000;20;2083;2;12;0;1
5000;20;2083;3;1;1;1
5000;20;2083;3;2;1;4
5000;20;2083;3;3;3;4
5000;20;2083;3;4;0;1
5000;20;2083;3;5;-10;1
5000;20;2083;3;6;-17;1
5000;20;2083;3;7;0;1
5000;20;2083;3;8;0;1
5000;20;2083;3;9;410;2
5000;20;2083;3;10;0;1
5000;20;2083;3;11;1;1
5000;20;2083;3;12;0;1
5000;20;2083;4;1;1;1
5000;20;2083;4;2;1;4
5000;20;2083;4;3;4;4
5000;20;2083;4;4;0;1
5000;20;2083;4;5;-10;1
5000;20;2083;4;6;-17;1
5000;20;2083;4;7;0;1
5000;20;2083;4;8;0;1
5000;20;2083;4;9;410;2
5000;20;2083;4;10;0;1
5000;20;2083;4;11;1;1
5000;20;2083;4;12;0;1
2;20;2084;1;1;2083.1;2
2;20;2084;1;2;2083.2;2
2;20;2084;1;3;2083.3;2
2;20;2084;1;4;2083.4;2
2;20;2084;1;5;0;2
2;20;2084;1;6;0;2
2;20;2084;1;7;0;2
2;20;2084;1;8;0;2
5000;20;2085;1;1;1;1
5000;20;2085;1;2;1;4
5000;20;2085;1;3;1;4
5000;20;2085;1;4;0;1
5000;20;2085;1;5;-10;1
5000;20;2085;1;6;-17;1
5000;20;2085;1;7;0;1
5000;20;2085;1;8;0;1
5000;20;2085;1;9;410;2
5000;20;2085;1;10;0;1
5000;20;2085;1;11;1;1
5000;20;2085;1;12;0;1
5000;20;2085;2;1;1;1
5000;20;2085;2;2;1;4
5000;20;2085;2;3;2;4
5000;20;2085;2;4;0;1
5000;20;2085;2;5;-10;1
5000;20;2085;2;6;-17;1
5000;20;2085;2;7;0;1
5000;20;2085;2;8;0;1
5000;20;2085;2;9;410;2
5000;20;2085;2;10;0;1
5000;20;2085;2;11;1;1
5000;20;2085;2;12;0;1
5000;20;2085;3;1;1;1
5000;20;2085;3;2;1;4
5000;20;2085;3;3;3;4
5000;20;2085;3;4;0;1
5000;20;2085;3;5;-10;1
5000;20;2085;3;6;-17;1
5000;20;2085;3;7;0;1
5000;20;2085;3;8;0;1
5000;20;2085;3;9;410;2
5000;20;2085;3;10;0;1
5000;20;2085;3;11;1;1
5000;20;2085;3;12;0;1
5000;20;2085;4;1;1;1
5000;20;2085;4;2;1;4
5000;20;2085;4;3;4;4
5000;20;2085;4;4;0;1
5000;20;2085;4;5;-10;1
5000;20;2085;4;6;-17;1
5000;20;2085;4;7;0;1
5000;20;2085;4;8;0;1
5000;20;2085;4;9;410;2
5000;20;2085;4;10;0;1
5000;20;2085;4;11;1;1
5000;20;2085;4;12;0;1
2;20;2086;1;1;2085.1;2
2;20;2086;1;2;2085.2;2
2;20;2086;1;3;2085.3;2
2;20;2086;1;4;2085.4;2
2;20;2086;1;5;0;2
2;20;2086;1;6;0;2
2;20;2086;1;7;0;2
2;20;2086;1;8;0;2
5001;20;2087;1;1;2;1
5001;20;2087;1;2;1;4
5001;20;2087;1;3;1;4
5001;20;2087;1;4;0;2
5001;20;2087;1;5;-10;2
5001;20;2087;1;6;-17;2
5001;20;2087;1;7;0;1
5001;20;2087;1;8;0;1
5001;20;2087;1;9;410;3
5001;20;2087;1;10;0;1
5001;20;2087;1;11;1;1
5001;20;2087;1;12;0;1
5001;20;2087;2;1;2;1
5001;20;2087;2;2;1;4
5001;20;2087;2;3;2;4
5001;20;2087;2;4;0;2
5001;20;2087;2;5;-10;2
5001;20;2087;2;6;-17;2
5001;20;2087;2;7;0;1
5001;20;2087;2;8;0;1
5001;20;2087;2;9;410;3
5001;20;2087;2;10;0;1
5001;20;2087;2;11;1;1
5001;20;2087;2;12;0;1
5001;20;2087;3;1;2;1
5001;20;2087;3;2;1;4
5001;20;2087;3;3;3;4
5001;20;2087;3;4;0;2
5001;20;2087;3;5;-10;2
5001;20;2087;3;6;-17;2
5001;20;2087;3;7;0;1
5001;20;2087;3;8;0;1
5001;20;2087;3;9;410;3
5001;20;2087;3;10;0;1
5001;20;2087;3;11;1;1
5001;20;2087;3;12;0;1
5001;20;2087;4;1;2;1
5001;20;2087;4;2;1;4
5001;20;2087;4;3;4;4
5001;20;2087;4;4;0;2
5001;20;2087;4;5;-10;2
5001;20;2087;4;6;-17;2
5001;20;2087;4;7;0;1
5001;20;2087;4;8;0;1
5001;20;2087;4;9;410;3
5001;20;2087;4;10;0;1
5001;20;2087;4;11;1;1
5001;20;2087;4;12;0;1
3;20;2088;1;1;2087.1;2
3;20;2088;1;2;2087.2;2
3;20;2088;1;3;2087.3;2
3;20;2088;1;4;2087.4;2
3;20;2088;1;5;0;2
3;20;2088;1;6;0;2
3;20;2088;1;7;0;2
3;20;2088;1;8;0;2
5001;20;2089;1;1;2;1
5001;20;2089;1;2;1;4
5001;20;2089;1;3;1;4
5001;20;2089;1;4;0;2
5001;20;2089;1;5;-10;2
5001;20;2089;1;6;-17;2
5001;20;2089;1;7;0;1
5001;20;2089;1;8;0;1
5001;20;2089;1;9;410;3
5001;20;2089;1;10;0;1
5001;20;2089;1;11;1;1
5001;20;2089;1;12;0;1
5001;20;2089;2;1;2;1
5001;20;2089;2;2;1;4
5001;20;2089;2;3;2;4
5001;20;2089;2;4;0;2
5001;20;2089;2;5;-10;2
5001;20;2089;2;6;-17;2
5001;20;2089;2;7;0;1
5001;20;2089;2;8;0;1
5001;20;2089;2;9;410;3
5001;20;2089;2;10;0;1
5001;20;2089;2;11;1;1
5001;20;2089;2;12;0;1
5001;20;2089;3;1;2;1
5001;20;2089;3;2;1;4
5001;20;2089;3;3;3;4
5001;20;2089;3;4;0;2
5001;20;2089;3;5;-10;2
5001;20;2089;3;6;-17;2
5001;20;2089;3;7;0;1
5001;20;2089;3;8;0;1
5001;20;2089;3;9;410;3
5001;20;2089;3;10;0;1
5001;20;2089;3;11;1;1
5001;20;2089;3;12;0;1
5001;20;2089;4;1;2;1
5001;20;2089;4;2;1;4
5001;20;2089;4;3;4;4
5001;20;2089;4;4;0;2
5001;20;2089;4;5;-10;2
5001;20;2089;4;6;-17;2
5001;20;2089;4;7;0;1
5001;20;2089;4;8;0;1
5001;20;2089;4;9;410;3
5001;20;2089;4;10;0;1
5001;20;2089;4;11;1;1
5001;20;2089;4;12;0;1
3;20;2090;1;1;2089.1;2
3;20;2090;1;2;2089.2;2
3;20;2090;1;3;2089.3;2
3;20;2090;1;4;2089.4;2
3;20;2090;1;5;0;2
3;20;2090;1;6;0;2
3;20;2090;1;7;0;2
3;20;2090;1;8;0;2
1;20;2091;1;1;310;2
1;20;2091;1;2;310;2
1;20;2091;1;3;310;2
1;20;2091;1;4;310;2
1;20;2091;1;5;0;2
1;20;2091;1;6;0;2
1;20;2091;1;7;0;2
1;20;2091;1;8;0;2
9;20;2091;101;1;2;1
9;20;2091;101;2;1;4
9;20;2091;101;3;1;4
9;20;2091;101;4;0;1
9;20;2091;101;5;-10;1
9;20;2091;101;6;-17;1
9;20;2091;101;7;0;1
9;20;2091;101;8;0;1
9;20;2091;101;9;310;4
9;20;2091;101;10;0;1
9;20;2091;101;11;0;1
9;20;2091;101;12;0;1
9;20;2091;102;1;2;1
9;20;2091;102;2;1;4
9;20;2091;102;3;2;4
9;20;2091;102;4;0;1
9;20;2091;102;5;-10;1
9;20;2091;102;6;-17;1
9;20;2091;102;7;0;1
9;20;2091;102;8;0;1
9;20;2091;102;9;310;4
9;20;2091;102;10;0;1
9;20;2091;102;11;0;1
9;20;2091;102;12;0;1
9;20;2091;103;1;2;1
9;20;2091;103;2;1;4
9;20;2091;103;3;3;4
9;20;2091;103;4;0;1
9;20;2091;103;5;-10;1
9;20;2091;103;6;-17;1
9;20;2091;103;7;0;1
9;20;2091;103;8;0;1
9;20;2091;103;9;310;4
9;20;2091;103;10;0;1
9;20;2091;103;11;0;1
9;20;2091;103;12;0;1
9;20;2091;104;1;2;1
9;20;2091;104;2;1;4
9;20;2091;104;3;4;4
9;20;2091;104;4;0;1
9;20;2091;104;5;-10;1
9;20;2091;104;6;-17;1
9;20;2091;104;7;0;1
9;20;2091;104;8;0;1
9;20;2091;104;9;310;4
9;20;2091;104;10;0;1
9;20;2091;104;11;0;1
9;20;2091;104;12;0;1
214;20;2094;1;1;3;1
214;20;2094;2;1;3;1
214;20;2094;3;1;3;1
214;20;2094;4;1;3;1
1214;20;2095;1;1;111;1
1214;20;2095;2;1;111;1
1214;20;2095;3;1;111;1
1214;20;2095;4;1;111;1
4;20;2098;1;1;91;1
4;20;2098;1;2;1;4
4;20;2098;1;3;1;1
5000;20;2099;1;1;1;1
5000;20;2099;1;2;2;4
5000;20;2099;1;3;1;4
5000;20;2099;1;4;0;1
5000;20;2099;1;5;-10;1
5000;20;2099;1;6;-17;1
5000;20;2099;1;7;0;1
5000;20;2099;1;8;0;1
5000;20;2099;1;9;110;2
5000;20;2099;1;10;0;1
5000;20;2099;1;11;1;1
5000;20;2099;1;12;0;1
5000;20;2099;2;1;1;1
5000;20;2099;2;2;2;4
5000;20;2099;2;3;2;4
5000;20;2099;2;4;0;1
5000;20;2099;2;5;-10;1
5000;20;2099;2;6;-17;1
5000;20;2099;2;7;0;1
5000;20;2099;2;8;0;1
5000;20;2099;2;9;110;2
5000;20;2099;2;10;0;1
5000;20;2099;2;11;1;1
5000;20;2099;2;12;0;1
5000;20;2099;3;1;1;1
5000;20;2099;3;2;2;4
5000;20;2099;3;3;3;4
5000;20;2099;3;4;0;1
5000;20;2099;3;5;-10;1
5000;20;2099;3;6;-17;1
5000;20;2099;3;7;0;1
5000;20;2099;3;8;0;1
5000;20;2099;3;9;110;2
5000;20;2099;3;10;0;1
5000;20;2099;3;11;1;1
5000;20;2099;3;12;0;1
2;20;2100;1;1;2099.1;2
2;20;2100;1;2;2099.2;2
2;20;2100;1;3;2099.3;2
2;20;2100;1;4;0;2
2;20;2100;1;5;0;2
2;20;2100;1;6;0;2
2;20;2100;1;7;0;2
2;20;2100;1;8;0;2
2000;20;2101;1;1;3;2
2000;20;2101;2;1;3;2
2;20;2102;1;1;2101.1;2
2;20;2102;1;2;2101.2;2
2;20;2102;1;3;0;2
2;20;2102;1;4;0;2
2;20;2102;1;5;0;2
2;20;2102;1;6;0;2
2;20;2102;1;7;0;2
2;20;2102;1;8;0;2
3;20;2103;1;1;2101.1;2
3;20;2103;1;2;2101.2;2
3;20;2103;1;3;0;2
3;20;2103;1;4;0;2
3;20;2103;1;5;0;2
3;20;2103;1;6;0;2
3;20;2103;1;7;0;2
3;20;2103;1;8;0;2
214;20;2106;1;1;3;1
214;20;2106;2;1;3;1
214;20;2106;3;1;3;1
214;20;2106;4;1;3;1
1214;20;2107;1;1;111;1
1214;20;2107;2;1;111;1
1214;20;2107;3;1;111;1
1214;20;2107;4;1;111;1
4;20;2108;1;1;91;1
4;20;2108;1;2;1;4
4;20;2108;1;3;1;1
5001;20;2109;1;1;2;1
5001;20;2109;1;2;1;4
5001;20;2109;1;3;1;4
5001;20;2109;1;4;0;2
5001;20;2109;1;5;0;2
5001;20;2109;1;6;0;2
5001;20;2109;1;7;0;1
5001;20;2109;1;8;0;1
5001;20;2109;1;9;1214;3
5001;20;2109;1;10;0;1
5001;20;2109;1;11;1;1
5001;20;2109;1;12;0;1
5001;20;2109;2;1;2;1
5001;20;2109;2;2;1;4
5001;20;2109;2;3;2;4
5001;20;2109;2;4;0;2
5001;20;2109;2;5;0;2
5001;20;2109;2;6;0;2
5001;20;2109;2;7;0;1
5001;20;2109;2;8;0;1
5001;20;2109;2;9;1214;3
5001;20;2109;2;10;0;1
5001;20;2109;2;11;1;1
5001;20;2109;2;12;0;1
5001;20;2109;3;1;2;1
5001;20;2109;3;2;1;4
5001;20;2109;3;3;3;4
5001;20;2109;3;4;0;2
5001;20;2109;3;5;0;2
5001;20;2109;3;6;0;2
5001;20;2109;3;7;0;1
5001;20;2109;3;8;0;1
5001;20;2109;3;9;1214;3
5001;20;2109;3;10;0;1
5001;20;2109;3;11;1;1
5001;20;2109;3;12;0;1
5001;20;2109;4;1;2;1
5001;20;2109;4;2;1;4
5001;20;2109;4;3;4;4
5001;20;2109;4;4;0;2
5001;20;2109;4;5;0;2
5001;20;2109;4;6;0;2
5001;20;2109;4;7;0;1
5001;20;2109;4;8;0;1
5001;20;2109;4;9;1214;3
5001;20;2109;4;10;0;1
5001;20;2109;4;11;1;1
5001;20;2109;4;12;0;1
3;20;2110;1;1;2109.1;2
3;20;2110;1;2;2109.2;2
3;20;2110;1;3;2109.3;2
3;20;2110;1;4;2109.4;2
3;20;2110;1;5;0;2
3;20;2110;1;6;0;2
3;20;2110;1;7;0;2
3;20;2110;1;8;0;2
214;20;2112;1;1;3;1
214;20;2112;2;1;3;1
2000;20;2113;1;1;3;2
2000;20;2113;2;1;3;2
3;20;2115;1;1;2113.1;2
3;20;2115;1;2;2113.2;2
3;20;2115;1;3;0;2
3;20;2115;1;4;0;2
3;20;2115;1;5;0;2
3;20;2115;1;6;0;2
3;20;2115;1;7;0;2
3;20;2115;1;8;0;2
2;20;2116;1;1;2113.1;2
2;20;2116;1;2;2113.2;2
2;20;2116;1;3;0;2
2;20;2116;1;4;0;2
2;20;2116;1;5;0;2
2;20;2116;1;6;0;2
2;20;2116;1;7;0;2
2;20;2116;1;8;0;2
5001;20;2117;1;1;2;1
5001;20;2117;1;2;1;4
5001;20;2117;1;3;1;4
5001;20;2117;1;4;0;2
5001;20;2117;1;5;0;2
5001;20;2117;1;6;0;2
5001;20;2117;1;7;0;1
5001;20;2117;1;8;0;1
5001;20;2117;1;9;1214;3
5001;20;2117;1;10;0;1
5001;20;2117;1;11;1;1
5001;20;2117;1;12;0;1
5001;20;2117;2;1;2;1
5001;20;2117;2;2;1;4
5001;20;2117;2;3;2;4
5001;20;2117;2;4;0;2
5001;20;2117;2;5;0;2
5001;20;2117;2;6;0;2
5001;20;2117;2;7;0;1
5001;20;2117;2;8;0;1
5001;20;2117;2;9;1214;3
5001;20;2117;2;10;0;1
5001;20;2117;2;11;1;1
5001;20;2117;2;12;0;1
5001;20;2117;3;1;2;1
5001;20;2117;3;2;1;4
5001;20;2117;3;3;3;4
5001;20;2117;3;4;0;2
5001;20;2117;3;5;0;2
5001;20;2117;3;6;0;2
5001;20;2117;3;7;0;1
5001;20;2117;3;8;0;1
5001;20;2117;3;9;1214;3
5001;20;2117;3;10;0;1
5001;20;2117;3;11;1;1
5001;20;2117;3;12;0;1
5001;20;2117;4;1;2;1
5001;20;2117;4;2;1;4
5001;20;2117;4;3;4;4
5001;20;2117;4;4;0;2
5001;20;2117;4;5;0;2
5001;20;2117;4;6;0;2
5001;20;2117;4;7;0;1
5001;20;2117;4;8;0;1
5001;20;2117;4;9;1214;3
5001;20;2117;4;10;0;1
5001;20;2117;4;11;1;1
5001;20;2117;4;12;0;1
5001;20;2117;5;1;2;1
5001;20;2117;5;2;1;4
5001;20;2117;5;3;5;4
5001;20;2117;5;4;0;2
5001;20;2117;5;5;-10;2
5001;20;2117;5;6;-17;2
5001;20;2117;5;7;0;1
5001;20;2117;5;8;0;1
5001;20;2117;5;9;214;3
5001;20;2117;5;10;0;1
5001;20;2117;5;11;1;1
5001;20;2117;5;12;0;1
5001;20;2117;6;1;2;1
5001;20;2117;6;2;1;4
5001;20;2117;6;3;6;4
5001;20;2117;6;4;0;2
5001;20;2117;6;5;-10;2
5001;20;2117;6;6;-17;2
5001;20;2117;6;7;0;1
5001;20;2117;6;8;0;1
5001;20;2117;6;9;214;3
5001;20;2117;6;10;0;1
5001;20;2117;6;11;1;1
5001;20;2117;6;12;0;1
3;20;2118;1;1;2117.1;2
3;20;2118;1;2;2117.2;2
3;20;2118;1;3;2117.3;2
3;20;2118;1;4;2117.4;2
3;20;2118;1;5;2117.5;2
3;20;2118;1;6;2117.6;2
3;20;2118;1;7;0;2
3;20;2118;1;8;0;2
5000;20;2119;1;1;1;1
5000;20;2119;1;2;2;4
5000;20;2119;1;3;1;4
5000;20;2119;1;4;0;1
5000;20;2119;1;5;-10;1
5000;20;2119;1;6;-17;1
5000;20;2119;1;7;0;1
5000;20;2119;1;8;0;1
5000;20;2119;1;9;109;2
5000;20;2119;1;10;0;1
5000;20;2119;1;11;1;1
5000;20;2119;1;12;0;1
5000;20;2119;2;1;1;1
5000;20;2119;2;2;2;4
5000;20;2119;2;3;2;4
5000;20;2119;2;4;0;1
5000;20;2119;2;5;-10;1
5000;20;2119;2;6;-17;1
5000;20;2119;2;7;0;1
5000;20;2119;2;8;0;1
5000;20;2119;2;9;109;2
5000;20;2119;2;10;0;1
5000;20;2119;2;11;1;1
5000;20;2119;2;12;0;1
5000;20;2119;3;1;1;1
5000;20;2119;3;2;2;4
5000;20;2119;3;3;3;4
5000;20;2119;3;4;0;1
5000;20;2119;3;5;-10;1
5000;20;2119;3;6;-17;1
5000;20;2119;3;7;0;1
5000;20;2119;3;8;0;1
5000;20;2119;3;9;110;2
5000;20;2119;3;10;0;1
5000;20;2119;3;11;1;1
5000;20;2119;3;12;0;1
2;20;2120;1;1;2119.1;2
2;20;2120;1;2;2119.2;2
2;20;2120;1;3;2119.3;2
2;20;2120;1;4;0;2
2;20;2120;1;5;0;2
2;20;2120;1;6;0;2
2;20;2120;1;7;0;2
2;20;2120;1;8;0;2
2000;20;2121;1;1;3;2
2000;20;2121;2;1;3;2
2;20;2122;1;1;2121.1;2
2;20;2122;1;2;2121.2;2
2;20;2122;1;3;0;2
2;20;2122;1;4;0;2
2;20;2122;1;5;0;2
2;20;2122;1;6;0;2
2;20;2122;1;7;0;2
2;20;2122;1;8;0;2
3;20;2123;1;1;2121.1;2
3;20;2123;1;2;2121.2;2
3;20;2123;1;3;0;2
3;20;2123;1;4;0;2
3;20;2123;1;5;0;2
3;20;2123;1;6;0;2
3;20;2123;1;7;0;2
3;20;2123;1;8;0;2
4;20;2126;1;1;91;1
4;20;2126;1;2;1;4
4;20;2126;1;3;1;1
3;20;2131;1;1;2127.1;2
3;20;2131;1;2;2127.2;2
3;20;2131;1;3;2129.1;2
3;20;2131;1;4;0;2
3;20;2131;1;5;0;2
3;20;2131;1;6;0;2
3;20;2131;1;7;0;2
3;20;2131;1;8;0;2
214;20;2137;1;1;3;1
214;20;2137;2;1;3;1
214;20;2137;3;1;3;1
214;20;2138;1;1;3;1
214;20;2138;2;1;3;1
214;20;2147;1;1;3;1
1214;20;2147;2;1;111;1
2000;20;2147;3;1;3;1
2000;20;2147;4;1;3;1
2000;20;2147;5;1;3;1
2000;20;2154;1;1;90;1
2000;20;2154;1;2;1;4
2000;20;2154;1;3;25;2
2000;20;2156;1;1;90;1
2000;20;2156;1;2;1;4
2000;20;2156;1;3;25;2
2000;20;2156;2;1;90;1
2000;20;2156;2;2;2;4
2000;20;2156;2;3;25;2
2000;20;2156;3;1;90;1
2000;20;2156;3;2;3;4
2000;20;2156;3;3;25;2
2000;20;2156;4;1;90;1
2000;20;2156;4;2;4;4
2000;20;2156;4;3;25;2
2000;20;2156;5;1;90;1
2000;20;2156;5;2;5;4
2000;20;2156;5;3;25;2
2000;20;2156;6;1;90;1
2000;20;2156;6;2;6;4
2000;20;2156;6;3;25;2
2000;20;2156;7;1;90;1
2000;20;2156;7;2;7;4
2000;20;2156;7;3;25;2
2000;20;2156;8;1;90;1
2000;20;2156;8;2;8;4
2000;20;2156;8;3;25;2
2000;20;2156;9;1;90;1
2000;20;2156;9;2;9;4
2000;20;2156;9;3;25;2
2000;20;2156;10;1;90;1
2000;20;2156;10;2;10;4
2000;20;2156;10;3;25;2
2000;20;2156;11;1;90;1
2000;20;2156;11;2;11;4
2000;20;2156;11;3;25;2
2000;20;2156;12;1;90;1
2000;20;2156;12;2;12;4
2000;20;2156;12;3;25;2
2000;20;2156;13;1;90;1
2000;20;2156;13;2;13;4
2000;20;2156;13;3;25;2
2000;20;2156;14;1;90;1
2000;20;2156;14;2;14;4
2000;20;2156;14;3;25;2
2000;20;2156;15;1;90;1
2000;20;2156;15;2;15;4
2000;20;2156;15;3;25;2
2000;20;2156;16;1;90;1
2000;20;2156;16;2;16;4
2000;20;2156;16;3;25;2
2000;20;2156;17;1;90;1
2000;20;2156;17;2;17;4
2000;20;2156;17;3;25;2
2000;20;2156;18;1;90;1
2000;20;2156;18;2;18;4
2000;20;2156;18;3;25;2
2000;20;2156;19;1;90;1
2000;20;2156;19;2;19;4
2000;20;2156;19;3;25;2
2000;20;2156;20;1;90;1
2000;20;2156;20;2;20;4
2000;20;2156;20;3;25;2
2000;20;2156;21;1;90;1
2000;20;2156;21;2;21;4
2000;20;2156;21;3;25;2
2000;20;2156;22;1;90;1
2000;20;2156;22;2;22;4
2000;20;2156;22;3;25;2
2000;20;2156;23;1;90;1
2000;20;2156;23;2;23;4
2000;20;2156;23;3;25;2
2000;20;2156;24;1;90;1
2000;20;2156;24;2;24;4
2000;20;2156;24;3;25;2
2000;20;2156;25;1;90;1
2000;20;2156;25;2;25;4
2000;20;2156;25;3;25;2
2000;20;2156;26;1;90;1
2000;20;2156;26;2;26;4
2000;20;2156;26;3;25;2
2000;20;2156;27;1;90;1
2000;20;2156;27;2;27;4
2000;20;2156;27;3;25;2
2000;20;2156;28;1;90;1
2000;20;2156;28;2;28;4
2000;20;2156;28;3;25;2
2000;20;2156;29;1;90;1
2000;20;2156;29;2;29;4
2000;20;2156;29;3;25;2
2000;20;2156;30;1;90;1
2000;20;2156;30;2;30;4
2000;20;2156;30;3;25;2
2000;20;2156;31;1;90;1
2000;20;2156;31;2;31;4
2000;20;2156;31;3;25;2
2000;20;2156;32;1;90;1
2000;20;2156;32;2;32;4
2000;20;2156;32;3;25;2
2000;20;2157;1;1;90;1
2000;20;2157;1;2;1;4
2000;20;2157;1;3;25;2
2000;20;2157;2;1;90;1
2000;20;2157;2;2;2;4
2000;20;2157;2;3;25;2
2000;20;2157;3;1;90;1
2000;20;2157;3;2;3;4
2000;20;2157;3;3;25;2
2000;20;2157;4;1;90;1
2000;20;2157;4;2;4;4
2000;20;2157;4;3;25;2
2000;20;2157;5;1;90;1
2000;20;2157;5;2;5;4
2000;20;2157;5;3;25;2
2000;20;2157;6;1;90;1
2000;20;2157;6;2;6;4
2000;20;2157;6;3;25;2
2000;20;2157;7;1;90;1
2000;20;2157;7;2;7;4
2000;20;2157;7;3;25;2
2000;20;2157;8;1;90;1
2000;20;2157;8;2;8;4
2000;20;2157;8;3;25;2
2000;20;2157;9;1;90;1
2000;20;2157;9;2;9;4
2000;20;2157;9;3;25;2
2000;20;2157;10;1;90;1
2000;20;2157;10;2;10;4
2000;20;2157;10;3;25;2
2000;20;2157;11;1;90;1
2000;20;2157;11;2;11;4
2000;20;2157;11;3;25;2
2000;20;2157;12;1;90;1
2000;20;2157;12;2;12;4
2000;20;2157;12;3;25;2
2000;20;2157;13;1;90;1
2000;20;2157;13;2;13;4
2000;20;2157;13;3;25;2
2000;20;2157;14;1;90;1
2000;20;2157;14;2;14;4
2000;20;2157;14;3;25;2
2000;20;2157;15;1;90;1
2000;20;2157;15;2;15;4
2000;20;2157;15;3;25;2
2000;20;2157;16;1;90;1
2000;20;2157;16;2;16;4
2000;20;2157;16;3;25;2
